Id,What is your gender?,What year are you currently in?,Which devices do you regularly use at home?,"Do you have any screen time limits? (ex: downtime, time-limit)",How many hours do you typically spend on phone?,"How many hours do you typically spend on devices other than your phone? (ex: laptop, gaming consoles)","On average, how many times do you pick up your phone per day?",Which category of apps do you use the most on your phone?,What day do you use your phone the most?,What day do you use your phone the least?,What is your total weekly screen time?,What is your average daily notifications count?,How likely are you to delay important tasks because of your screen time usage?,How often do you choose digital interactions over face-to-face interactions?,Do you think your screen time reduces the amount of quality time you spend with your family?,How frequently do you find it hard to stop using your device when needed?,Points - How frequently do you find it hard to stop using your device when needed?,Feedback - How frequently do you find it hard to stop using your device when needed?,"How often do you check your phone or device out of habit, even when you are not expecting anything?","Points - How often do you check your phone or device out of habit, even when you are not expecting anything?","Feedback - How often do you check your phone or device out of habit, even when you are not expecting anything?", How often do you use your phone during group activities or social events?,Points -  How often do you use your phone during group activities or social events?,Feedback -  How often do you use your phone during group activities or social events?,How often do you feel the need to check your phone immediately after receiving a notification?,Points - How often do you feel the need to check your phone immediately after receiving a notification?,Feedback - How often do you feel the need to check your phone immediately after receiving a notification?,How often do you use your phone as a distraction during moments of boredom or waiting?,Points - How often do you use your phone as a distraction during moments of boredom or waiting?,Feedback - How often do you use your phone as a distraction during moments of boredom or waiting?,"How often do you find yourself multitasking with your phone (e.g., using it while studying, eating, or during conversations)?","Points - How often do you find yourself multitasking with your phone (e.g., using it while studying, eating, or during conversations)?","Feedback - How often do you find yourself multitasking with your phone (e.g., using it while studying, eating, or during conversations)?",How often do you feel frustrated or anxious if you cannot check your phone for an extended period?,Points - How often do you feel frustrated or anxious if you cannot check your phone for an extended period?,Feedback - How often do you feel frustrated or anxious if you cannot check your phone for an extended period?,How do you feel when you forget your phone at home?,Points - How do you feel when you forget your phone at home?,Feedback - How do you feel when you forget your phone at home?,"In the past month, how often has your screen time made you feel worse about yourself?","Points - In the past month, how often has your screen time made you feel worse about yourself?","Feedback - In the past month, how often has your screen time made you feel worse about yourself?","When you receive fewer notifications or messages than usual, how does it affect your mood?","Points - When you receive fewer notifications or messages than usual, how does it affect your mood?","Feedback - When you receive fewer notifications or messages than usual, how does it affect your mood?",How much does social media use improve your self-esteem?,Points - How much does social media use improve your self-esteem?,Feedback - How much does social media use improve your self-esteem?,Do you feel more emotionally connected to others through in-person conversations or online communication?,Points - Do you feel more emotionally connected to others through in-person conversations or online communication?,Feedback - Do you feel more emotionally connected to others through in-person conversations or online communication?,"When you spend a lot of time on your phone, how do you feel afterward?","Points - When you spend a lot of time on your phone, how do you feel afterward?","Feedback - When you spend a lot of time on your phone, how do you feel afterward?","How often do you use your phone as a way to escape from negative emotions (e.g., stress, sadness)?","Points - How often do you use your phone as a way to escape from negative emotions (e.g., stress, sadness)?","Feedback - How often do you use your phone as a way to escape from negative emotions (e.g., stress, sadness)?",Do you feel more pressure to respond quickly to messages or notifications?,Points - Do you feel more pressure to respond quickly to messages or notifications?,Feedback - Do you feel more pressure to respond quickly to messages or notifications?,Do you feel that your screen time is affecting your relationships with family or friends?,Points - Do you feel that your screen time is affecting your relationships with family or friends?,Feedback - Do you feel that your screen time is affecting your relationships with family or friends?,"When you go through your social media feed, how often do you feel left out or envious of others?","Points - When you go through your social media feed, how often do you feel left out or envious of others?","Feedback - When you go through your social media feed, how often do you feel left out or envious of others?","When receiving positive feedback (e.g., likes, comments) on social media, how does it affect your mood?","Points - When receiving positive feedback (e.g., likes, comments) on social media, how does it affect your mood?","Feedback - When receiving positive feedback (e.g., likes, comments) on social media, how does it affect your mood?",How often do you feel guilty about spending too much time on your phone?,Points - How often do you feel guilty about spending too much time on your phone?,Feedback - How often do you feel guilty about spending too much time on your phone?,Do you think your phone use contributes to your stress levels?,Points - Do you think your phone use contributes to your stress levels?,Feedback - Do you think your phone use contributes to your stress levels?,How often do you feel a sense of loneliness despite frequent digital interactions?,Points - How often do you feel a sense of loneliness despite frequent digital interactions?,Feedback - How often do you feel a sense of loneliness despite frequent digital interactions?,"When faced with negative news or content online, how does it typically affect you emotionally?","Points - When faced with negative news or content online, how does it typically affect you emotionally?","Feedback - When faced with negative news or content online, how does it typically affect you emotionally?",Points - Please rate your level of agreement with the following statements:,Feedback - Please rate your level of agreement with the following statements:,Please rate your level of agreement with the following statements:.Phones should be banned in secondary schools,Points - Please rate your level of agreement with the following statements:.Phones should be banned in secondary schools,Feedback - Please rate your level of agreement with the following statements:.Phones should be banned in secondary schools,Please rate your level of agreement with the following statements:.Excessive phone use in schools can negatively impact academic performance,Points - Please rate your level of agreement with the following statements:.Excessive phone use in schools can negatively impact academic performance,Feedback - Please rate your level of agreement with the following statements:.Excessive phone use in schools can negatively impact academic performance,Please rate your level of agreement with the following statements:.Teachers should have the authority to restrict phone use during class time.,Points - Please rate your level of agreement with the following statements:.Teachers should have the authority to restrict phone use during class time.,Feedback - Please rate your level of agreement with the following statements:.Teachers should have the authority to restrict phone use during class time.,Please rate your level of agreement with the following statements:.Allowing phone use during school breaks improves student well-being.,Points - Please rate your level of agreement with the following statements:.Allowing phone use during school breaks improves student well-being.,Feedback - Please rate your level of agreement with the following statements:.Allowing phone use during school breaks improves student well-being.,Please rate your level of agreement with the following statements:.Students are often distracted by their phones during lessons.,Points - Please rate your level of agreement with the following statements:.Students are often distracted by their phones during lessons.,Feedback - Please rate your level of agreement with the following statements:.Students are often distracted by their phones during lessons.
189,Male ,3rd Year,Gaming Consoles;Smartphones,Yes,3-4 hours,1-2 hours ,More than 150 times,Social Media,Sunday,Wednesday,41-50 hours,More than 400 notifications,Neither likely nor unlikely,Rarely,No,Rarely,,,Often ,,,Sometimes,,,Always,,,Always,,,Often,,,Rarely,,,Indifferent,,,Rarely ,,,I feel disappointed ,,,Slightly improves ,,,In-person conversations ,,,Mentally drained,,,Rarely,,,"Yes, always",,,Disagree,,,Rarely ,,,It significantly boosts my mood,,,Never,,,"Yes, somewhat",,,Often,,,It has little to no effect on me,,,,,I strongly disagree,,,I agree,,,I agree,,,I agree,,,I strongly agree,,
190,Male ,3rd Year,Smartphones;Gaming Consoles;Television,Yes,5-6 hours,5-6 hours ,21-50 times,Social Media,Friday,Tuesday,Less than 10 hours,101-200 notifications,Neither likely nor unlikely,Rarely,No,Sometimes,,,Often ,,,Rarely,,,Sometimes,,,Often,,,Often,,,Sometimes,,,Somewhat anxious ,,,Never,,,I feel relieved ,,,No effect,,,Both equally ,,,Neutral,,,Often ,,,Rarely,,,Disagree,,,Rarely ,,,It somewhat boosts my mood,,,Sometimes,,,"Yes, somewhat",,,Rarely,,,It has little to no effect on me,,,,,I strongly disagree,,,Neutral,,,I strongly disagree,,,I strongly agree,,,I agree,,
191,Male ,3rd Year,Gaming Consoles;Smartphones;Other,No,3-4 hours,3-4 hours ,51-100 times ,Social Media,Saturday,Wednesday,21-30 hours,Less than 50 notifications,Somewhat likely,Often,Yes,Sometimes,,,Often ,,,Sometimes,,,Rarely,,,Always,,,Rarely,,,Sometimes,,,Somewhat anxious ,,,Never,,,I don't notice a difference ,,,No effect,,,In-person conversations ,,,Neutral,,,Sometimes,,,Rarely,,,Neutral,,,Sometimes ,,,It has no effect,,,Sometimes,,,"No, it does not",,,Rarely,,,It somewhat affects me emotionally,,,,,I strongly disagree,,,I strongly disagree,,,I strongly disagree,,,I strongly agree,,,I strongly disagree,,
192,Male ,3rd Year,Smartphones;Computers/Laptops,No,Less than 1 hour ,Less than 1 hour ,0-20 times,Health & Fitness,Saturday,Monday,Less than 10 hours,Less than 50 notifications,Very unlikely,Rarely,Yes,Never,,,Rarely,,,Sometimes,,,Rarely,,,Rarely,,,Never,,,Rarely,,,Somewhat relieved,,,Never,,,I don't notice a difference ,,,Slightly decreases,,,In-person conversations ,,,Neutral,,,Rarely,,,Rarely,,,Agree,,,Never ,,,It somewhat boosts my mood,,,Rarely,,,Unsure or prefer not to answer,,,Never,,,It has little to no effect on me,,,,,I disagree,,,Neutral,,,Neutral,,,Neutral,,,Neutral,,
193,Male ,3rd Year,Gaming Consoles;Smartphones,No,1-2 hours,3-4 hours ,21-50 times,Entertainment,Saturday,I don't know,21-30 hours,Less than 50 notifications,Somewhat unlikely,Often,No,Rarely,,,Rarely,,,Never,,,Often,,,Sometimes,,,Never,,,Never,,,Unsure or prefer not to answer,,,Never,,,I don't notice a difference ,,,No effect,,,Both equally ,,,Neutral,,,Often ,,,Sometimes,,,Strongly disagree,,,Never ,,,Unsure or prefer not to answer,,,Sometimes,,,"No, it helps reduce my stress",,,Rarely,,,I tend to avoid or ignore negative content,,,,,Neutral,,,I agree,,,I strongly agree,,,Neutral,,,I agree,,
194,Male ,3rd Year,Smartphones;Gaming Consoles;Television,No,1-2 hours,3-4 hours ,0-20 times,Entertainment,I don't know,Monday,21-30 hours,Less than 50 notifications,Very unlikely,Sometimes,Yes,Rarely,,,Never,,,Rarely,,,Sometimes,,,Often,,,Rarely,,,Never,,,Indifferent,,,Never,,,I don't notice a difference ,,,No effect,,,In-person conversations ,,,Neutral,,,Sometimes,,,Rarely,,,Disagree,,,Never ,,,It somewhat boosts my mood,,,Sometimes,,,"No, it does not",,,Never,,,It has little to no effect on me,,,,,I strongly disagree,,,Neutral,,,I agree,,,I agree,,,Neutral,,
195,Male ,3rd Year,Gaming Consoles;Smartphones,Yes,1-2 hours,3-4 hours ,0-20 times,Entertainment,Saturday,Tuesday,I am unsure,Less than 50 notifications,Very unlikely,Rarely,No,Never,,,Often ,,,Often,,,Sometimes,,,Sometimes,,,Often,,,Sometimes,,,Indifferent,,,Never,,,I feel neutral ,,,No effect,,,Both equally ,,,Mentally drained,,,Often ,,,Often,,,Neutral,,,Often,,,It has no effect,,,Sometimes,,,"No, it helps reduce my stress",,,Never,,,I tend to avoid or ignore negative content,,,,,I strongly disagree,,,I strongly agree,,,I agree,,,I strongly agree,,,I agree,,
196,Male ,3rd Year,Gaming Consoles;Smartphones;Television,No,1-2 hours,1-2 hours ,0-20 times,Social Media,Saturday,Monday,Less than 10 hours,More than 400 notifications,Very unlikely,Never,No,Sometimes,,,Often ,,,Sometimes,,,Sometimes,,,Often,,,Often,,,Never,,,Very relieved,,,Rarely ,,,I feel disappointed ,,,Slightly improves ,,,In-person conversations ,,,Energized and happy ,,,Never,,,Sometimes,,,Strongly disagree,,,Never ,,,It somewhat boosts my mood,,,Often,,,"No, it does not",,,Never,,,I tend to avoid or ignore negative content,,,,,I disagree,,,I agree,,,I agree,,,Neutral,,,I agree,,
197,Male ,3rd Year,Television;Smartphones,Yes,1-2 hours,3-4 hours ,0-20 times,Social Media,Saturday,Tuesday,10-20 hours,101-200 notifications,Neither likely nor unlikely,Sometimes,No,Sometimes,,,Often ,,,Always,,,Sometimes,,,Always,,,Often,,,Rarely,,,Indifferent,,,Never,,,I feel neutral ,,,No effect,,,In-person conversations ,,,Neutral,,,Rarely,,,Sometimes,,,Disagree,,,Never ,,,It has no effect,,,Never,,,Unsure or prefer not to answer,,,Never,,,It somewhat affects me emotionally,,,,,Neutral,,,I agree,,,I agree,,,I agree,,,I agree,,
198,Male ,3rd Year,Smartphones;Gaming Consoles;Computers/Laptops;Television,No,1-2 hours,3-4 hours ,21-50 times,Social Media,Saturday,Monday,31-40 hours,I don't know,Somewhat unlikely,Never,I don't know,Rarely,,,Never,,,Never,,,Never,,,Often,,,Rarely,,,Rarely,,,Indifferent,,,Never,,,I don't notice a difference ,,,No effect,,,In-person conversations ,,,Neutral,,,Never,,,Never,,,Disagree,,,Rarely ,,,It somewhat boosts my mood,,,Never,,,"No, it does not",,,Never,,,I tend to avoid or ignore negative content,,,,,I strongly disagree,,,Neutral,,,I agree,,,I strongly agree,,,I strongly disagree,,
199,Male ,3rd Year,Tablets;Smartphones,No,1-2 hours,7-8 hours ,0-20 times,Games,Sunday,Thursday,More than 50 hours ,50-100 notifications,Somewhat likely,Rarely,Yes,Often ,,,Never,,,Sometimes,,,Rarely,,,Sometimes,,,Never,,,Sometimes,,,Indifferent,,,Rarely ,,,I don't notice a difference ,,,Slightly improves ,,,In-person conversations ,,,Mentally drained,,,Always,,,Sometimes,,,Agree,,,Rarely ,,,It somewhat boosts my mood,,,Never,,,"Yes, significantly",,,Very often,,,It has little to no effect on me,,,,,I agree,,,I strongly agree,,,I agree,,,I agree,,,I strongly disagree,,
200,Male ,3rd Year,Tablets,No,3-4 hours,1-2 hours ,21-50 times,Games,Saturday,Wednesday,31-40 hours,50-100 notifications,Very likely,Rarely,Yes,Often ,,,Often ,,,Always,,,Always,,,Often,,,Often,,,Sometimes,,,Somewhat anxious ,,,A few times a week ,,,I don't notice a difference ,,,No effect,,,In-person conversations ,,,Neutral,,,Always,,,Rarely,,,Strongly agree,,,Sometimes ,,,It somewhat boosts my mood,,,Sometimes,,,"Yes, somewhat",,,Very often,,,It significantly affects me emotionally,,,,,,,,,,,,,,,,,,,
201,Male ,3rd Year,Gaming Consoles,No,5-6 hours,7-8 hours ,More than 150 times,Social Media,Friday,Monday,21-30 hours,101-200 notifications,Very likely,Sometimes,Yes,Often ,,,Always,,,Sometimes,,,Always,,,Always,,,Often,,,Sometimes,,,Indifferent,,,Never,,,I don't notice a difference ,,,No effect,,,In-person conversations ,,,Neutral,,,Sometimes,,,Sometimes,,,Disagree,,,Never ,,,It has no effect,,,Never,,,"No, it does not",,,Never,,,It has little to no effect on me,,,,,I strongly disagree,,,I agree,,,Neutral,,,I strongly agree,,,Neutral,,
202,Male ,3rd Year,Smartphones,Yes,1-2 hours,Less than 1 hour ,0-20 times,Social Media,Saturday,Monday,10-20 hours,Less than 50 notifications,Very unlikely,Rarely,No,Sometimes,,,Sometimes,,,Often,,,Rarely,,,Sometimes,,,Rarely,,,Sometimes,,,Somewhat anxious ,,,Rarely ,,,Unsure or prefer not to answer,,,Slightly improves ,,,Online communication,,,Neutral,,,Rarely,,,Rarely,,,Strongly disagree,,,Never ,,,It has no effect,,,Never,,,"Yes, somewhat",,,Rarely,,,It somewhat affects me emotionally,,,,,I disagree,,,I agree,,,I agree,,,I disagree,,,I agree,,
203,Male ,3rd Year,Computers/Laptops;Smartphones;Television,No,5-6 hours,5-6 hours ,21-50 times,Social Media,Sunday,Wednesday,31-40 hours,101-200 notifications,Somewhat likely,Sometimes,No,Sometimes,,,Often ,,,Sometimes,,,Often,,,Often,,,Sometimes,,,Sometimes,,,Indifferent,,,Never,,,I don't notice a difference ,,,No effect,,,Both equally ,,,Neutral,,,Never,,,Sometimes,,,Strongly disagree,,,Rarely ,,,It somewhat boosts my mood,,,Rarely,,,"No, it does not",,,Never,,,It has little to no effect on me,,,,,I strongly disagree,,,Neutral,,,I agree,,,I strongly agree,,,Neutral,,
204,Male ,3rd Year,Smartphones;Gaming Consoles;Television;Computers/Laptops,No,3-4 hours,1-2 hours ,21-50 times,Social Media,Friday,Monday,21-30 hours,101-200 notifications,Neither likely nor unlikely,Sometimes,No,Sometimes,,,Rarely,,,Sometimes,,,Sometimes,,,Often,,,Often,,,Rarely,,,Somewhat relieved,,,Rarely ,,,I don't notice a difference ,,,Slightly improves ,,,In-person conversations ,,,Neutral,,,Rarely,,,Never,,,Disagree,,,Never ,,,It has no effect,,,Rarely,,,"No, it does not",,,Never,,,It has little to no effect on me,,,,,I disagree,,,I disagree,,,Neutral,,,Neutral,,,Neutral,,
205,Male ,3rd Year,Smartphones;Gaming Consoles;Computers/Laptops;Television;Other,No,5-6 hours,1-2 hours ,51-100 times ,Social Media,Friday,Saturday,31-40 hours,Less than 50 notifications,Neither likely nor unlikely,Often,No,Rarely,,,Rarely,,,Rarely,,,Often,,,Always,,,Often,,,Sometimes,,,Somewhat anxious ,,,Daily,,,I don't notice a difference ,,,Slightly improves ,,,In-person conversations ,,,Neutral,,,Rarely,,,Rarely,,,Strongly disagree,,,Never ,,,It somewhat boosts my mood,,,Rarely,,,"No, it does not",,,Never,,,It has little to no effect on me,,,,,I strongly disagree,,,I strongly disagree,,,I strongly agree,,,I strongly disagree,,,I disagree,,
206,Male ,5th Year,Smartphones,No,7-8 hours ,Less than 1 hour ,21-50 times,Not sure,Saturday,Friday,21-30 hours,101-200 notifications,Very unlikely,Rarely,No,Sometimes,,,Never,,,Rarely,,,Sometimes,,,Always,,,Sometimes,,,Sometimes,,,Indifferent,,,A few times a week ,,,I don't notice a difference ,,,Slightly improves ,,,Both equally ,,,Energized and happy ,,,Always,,,Never,,,Strongly disagree,,,Never ,,,It somewhat boosts my mood,,,Often,,,"No, it helps reduce my stress",,,Rarely,,,I tend to avoid or ignore negative content,,,,,I agree,,,I strongly agree,,,I strongly agree,,,I strongly agree,,,Neutral,,
207,Male ,2nd Year,Smartphones,No,3-4 hours,1-2 hours ,21-50 times,Entertainment,I don't know,I don't know,More than 50 hours ,More than 400 notifications,Very likely,Always,Yes,Always,,,Always,,,Always,,,Always,,,Always,,,Always,,,Always,,,Very anxious,,,Daily,,,I feel disappointed ,,,Greatly improves ,,,In-person conversations ,,,Energized and happy ,,,Always,,,"Yes, always",,,Strongly agree,,,Very often,,,It significantly boosts my mood,,,Always,,,"Yes, significantly",,,Very often,,,It significantly affects me emotionally,,,,,I strongly disagree,,,I strongly disagree,,,I strongly disagree,,,I strongly agree,,,I strongly disagree,,
208,Male ,2nd Year,Smartphones;Gaming Consoles;Computers/Laptops;Television;Other,No,3-4 hours,3-4 hours ,51-100 times ,Social Media,Saturday,Monday,10-20 hours,Less than 50 notifications,Neither likely nor unlikely,Sometimes,No,Rarely,,,Always,,,Sometimes,,,Often,,,Always,,,Always,,,Never,,,Indifferent,,,Unsure or prefer not to answer,,,I don't notice a difference ,,,No effect,,,Both equally ,,,Neutral,,,Often ,,,Rarely,,,Disagree,,,Never ,,,It somewhat boosts my mood,,,Rarely,,,"No, it helps reduce my stress",,,Rarely,,,It somewhat affects me emotionally,,,,,I strongly disagree,,,Neutral,,,I agree,,,I strongly agree,,,I strongly agree,,
209,Male ,2nd Year,Smartphones;Computers/Laptops;Television;Other,Yes,1-2 hours,3-4 hours ,0-20 times,Social Media,Friday,Monday,Less than 10 hours,101-200 notifications,Somewhat unlikely,Sometimes,Yes,Sometimes,,,Often ,,,Rarely,,,Often,,,Sometimes,,,Sometimes,,,Rarely,,,Unsure or prefer not to answer,,,Unsure or prefer not to answer,,,I feel neutral ,,,No effect,,,Unsure or prefer not to answer,,,Neutral,,,Rarely,,,Sometimes,,,Strongly agree,,,Sometimes ,,,It has no effect,,,Often,,,"No, it does not",,,Never,,,It has little to no effect on me,,,,,I disagree,,,I agree,,,I disagree,,,Neutral,,,I agree,,
210,Male ,2nd Year,Gaming Consoles;Television;Smartphones,Yes,3-4 hours,1-2 hours ,21-50 times,Social Media,Saturday,Wednesday,21-30 hours,I don't know,Neither likely nor unlikely,Often,I don't know,Often ,,,Always,,,Rarely,,,Sometimes,,,Often,,,Always,,,Sometimes,,,Somewhat anxious ,,,Rarely ,,,I feel neutral ,,,Slightly improves ,,,In-person conversations ,,,Neutral,,,Often ,,,"Yes, always",,,Disagree,,,Unsure or prefer not to answer,,,It significantly boosts my mood,,,Sometimes,,,"No, it helps reduce my stress",,,Unsure or prefer not to answer,,,It somewhat affects me emotionally,,,,,I disagree,,,I disagree,,,I agree,,,I strongly agree,,,I disagree,,
211,Male ,2nd Year,Gaming Consoles;Smartphones;Television,Yes,1-2 hours,3-4 hours ,21-50 times,Social Media,I don't know,Wednesday,Less than 10 hours,50-100 notifications,Neither likely nor unlikely,Sometimes,No,Rarely,,,Sometimes,,,Rarely,,,Sometimes,,,Often,,,Sometimes,,,Rarely,,,Indifferent,,,Rarely ,,,I don't notice a difference ,,,No effect,,,Both equally ,,,Neutral,,,Often ,,,Sometimes,,,Strongly disagree,,,Rarely ,,,It somewhat boosts my mood,,,Never,,,"No, it helps reduce my stress",,,Never,,,Unsure or prefer not to answer,,,,,I strongly disagree,,,I disagree,,,I agree,,,I strongly agree,,,Neutral,,
212,Male ,2nd Year,Smartphones;Gaming Consoles;Television,No,3-4 hours,1-2 hours ,21-50 times,Entertainment,I don't know,I don't know,10-20 hours,101-200 notifications,Somewhat likely,Sometimes,No,Rarely,,,Sometimes,,,Sometimes,,,Often,,,Often,,,Often,,,Sometimes,,,Somewhat anxious ,,,Rarely ,,,I don't notice a difference ,,,No effect,,,In-person conversations ,,,Neutral,,,Sometimes,,,Sometimes,,,Disagree,,,Rarely ,,,It has no effect,,,Sometimes,,,"No, it does not",,,Rarely,,,It has little to no effect on me,,,,,I strongly disagree,,,Neutral,,,I agree,,,I agree,,,I disagree,,
213,Male ,2nd Year,Gaming Consoles;Television;Smartphones,No,1-2 hours,1-2 hours ,21-50 times,Not sure,Saturday,Thursday,10-20 hours,301-400 notifications,Very unlikely,Often,No,Never,,,Sometimes,,,Rarely,,,Never,,,Often,,,Rarely,,,Never,,,Indifferent,,,Never,,,I don't notice a difference ,,,No effect,,,Neither ,,,Neutral,,,Never,,,Sometimes,,,Strongly disagree,,,Never ,,,It has no effect,,,Often,,,"No, it does not",,,Never,,,It has little to no effect on me,,,,,I disagree,,,I agree,,,Neutral,,,I agree,,,I strongly agree,,
214,Male ,2nd Year,Smartphones;Gaming Consoles;Television,No,3-4 hours,1-2 hours ,21-50 times,Social Media,I don't know,Saturday,10-20 hours,50-100 notifications,Neither likely nor unlikely,Rarely,I don't know,Sometimes,,,Often ,,,Sometimes,,,Sometimes,,,Always,,,Often,,,Rarely,,,Indifferent,,,Never,,,I feel neutral ,,,Greatly improves ,,,In-person conversations ,,,Neutral,,,Often ,,,Sometimes,,,Disagree,,,Sometimes ,,,Unsure or prefer not to answer,,,Rarely,,,"No, it helps reduce my stress",,,Sometimes,,,It has little to no effect on me,,,,,I strongly disagree,,,Neutral,,,I disagree,,,I agree,,,I disagree,,
215,Male ,2nd Year,Smartphones;Tablets;Gaming Consoles;Computers/Laptops,No,1-2 hours,1-2 hours ,0-20 times,Social Media,I don't know,I don't know,10-20 hours,201-300 notifications,Very unlikely,Sometimes,No,Rarely,,,Sometimes,,,Rarely,,,Sometimes,,,Often,,,Sometimes,,,Rarely,,,Indifferent,,,Rarely ,,,I don't notice a difference ,,,No effect,,,In-person conversations ,,,Neutral,,,Sometimes,,,Sometimes,,,Disagree,,,Rarely ,,,It significantly boosts my mood,,,Rarely,,,"No, it does not",,,Very often,,,It has little to no effect on me,,,,,I strongly disagree,,,I agree,,,I agree,,,I agree,,,I agree,,
216,Male ,2nd Year,Smartphones;Tablets;Gaming Consoles;Computers/Laptops;Television;Other,No,3-4 hours,3-4 hours ,21-50 times,Entertainment,Tuesday,Saturday,I am unsure,Less than 50 notifications,Very likely,Sometimes,Yes,Always,,,Always,,,Often,,,Always,,,Always,,,Always,,,Often,,,Indifferent,,,A few times a week ,,,I feel neutral ,,,No effect,,,In-person conversations ,,,Mentally drained,,,Often ,,,"Yes, always",,,Strongly agree,,,Sometimes ,,,It significantly boosts my mood,,,Always,,,"No, it does not",,,Rarely,,,It significantly affects me emotionally,,,,,I strongly disagree,,,I strongly disagree,,,I strongly disagree,,,I strongly agree,,,I strongly disagree,,
217,Male ,2nd Year,Gaming Consoles;Smartphones,Yes,3-4 hours,1-2 hours ,0-20 times,Social Media,Saturday,Friday,10-20 hours,Less than 50 notifications,Very unlikely,Rarely,No,Rarely,,,Sometimes,,,Rarely,,,Often,,,Sometimes,,,Often,,,Rarely,,,Somewhat anxious ,,,A few times a month,,,I don't notice a difference ,,,No effect,,,In-person conversations ,,,Neutral,,,Often ,,,Sometimes,,,Disagree,,,Rarely ,,,It has no effect,,,Sometimes,,,"Yes, somewhat",,,Often,,,It somewhat affects me emotionally,,,,,I disagree,,,I agree,,,I agree,,,Neutral,,,Neutral,,
218,Male ,2nd Year,Computers/Laptops;Smartphones;Tablets,No,More than 10 hours,5-6 hours ,101-150 times,Games,Sunday,Monday,More than 50 hours ,101-200 notifications,Very likely,Always,No,Always,,,Always,,,Always,,,Often,,,Always,,,Always,,,Sometimes,,,Very anxious,,,Daily,,,I feel relieved ,,,Greatly improves ,,,Online communication,,,Mentally drained,,,Always,,,Sometimes,,,Strongly disagree,,,Rarely ,,,It has no effect,,,Rarely,,,"Yes, significantly",,,Very often,,,It somewhat affects me emotionally,,,,,I strongly disagree,,,I strongly disagree,,,I agree,,,I strongly agree,,,Neutral,,
219,Male ,2nd Year,Smartphones,No,3-4 hours,I don't use any other device,21-50 times,Social Media,I don't know,I don't know,10-20 hours,50-100 notifications,Somewhat likely,Rarely,I don't know,Rarely,,,Often ,,,Always,,,Always,,,Always,,,Always,,,Sometimes,,,Very anxious,,,Never,,,I feel relieved ,,,Greatly improves ,,,Both equally ,,,Energized and happy ,,,Always,,,Sometimes,,,Disagree,,,Often,,,It somewhat boosts my mood,,,Rarely,,,"No, it helps reduce my stress",,,Often,,,It somewhat affects me emotionally,,,,,I strongly disagree,,,Neutral,,,I strongly disagree,,,I strongly disagree,,,I agree,,
220,Male ,2nd Year,Smartphones,No,3-4 hours,3-4 hours ,0-20 times,Social Media,Sunday,Monday,10-20 hours,50-100 notifications,Somewhat likely,Sometimes,Yes,Sometimes,,,Sometimes,,,Rarely,,,Often,,,Always,,,Often,,,Often,,,Somewhat anxious ,,,Rarely ,,,I feel neutral ,,,No effect,,,In-person conversations ,,,Neutral,,,Sometimes,,,Often,,,Neutral,,,Rarely ,,,It has no effect,,,Rarely,,,"No, it does not",,,Rarely,,,It has little to no effect on me,,,,,I strongly disagree,,,I disagree,,,I strongly disagree,,,I agree,,,I disagree,,
221,Male ,2nd Year,Computers/Laptops;Gaming Consoles;Smartphones;Television,No,7-8 hours ,7-8 hours ,101-150 times,Entertainment,Saturday,Tuesday,More than 50 hours ,50-100 notifications,Somewhat unlikely,Often,I don't know,Never,,,Often ,,,Never,,,Sometimes,,,Sometimes,,,Sometimes,,,Never,,,Indifferent,,,Never,,,I feel neutral ,,,No effect,,,Both equally ,,,Neutral,,,Never,,,Never,,,Neutral,,,Never ,,,It has no effect,,,Never,,,"No, it does not",,,Never,,,It has little to no effect on me,,,,,Neutral,,,I agree,,,Neutral,,,Neutral,,,Neutral,,
222,Male ,2nd Year,Computers/Laptops;Gaming Consoles;Smartphones;Tablets;Television,No,3-4 hours,3-4 hours ,21-50 times,Entertainment,Saturday,Wednesday,41-50 hours,101-200 notifications,Somewhat unlikely,Sometimes,Yes,Sometimes,,,Rarely,,,Rarely,,,Rarely,,,Often,,,Often,,,Rarely,,,Indifferent,,,Never,,,I don't notice a difference ,,,Slightly improves ,,,Both equally ,,,Neutral,,,Sometimes,,,Often,,,Neutral,,,Never ,,,It somewhat boosts my mood,,,Sometimes,,,"Yes, somewhat",,,Never,,,I tend to avoid or ignore negative content,,,,,I strongly disagree,,,Neutral,,,I agree,,,Neutral,,,I agree,,
223,Male ,2nd Year,Smartphones;Television,No,1-2 hours,Less than 1 hour ,0-20 times,Social Media,Sunday,Monday,10-20 hours,201-300 notifications,Somewhat likely,Never,No,Rarely,,,Sometimes,,,Rarely,,,Rarely,,,Often,,,Often,,,Rarely,,,Indifferent,,,A few times a month,,,I feel neutral ,,,No effect,,,In-person conversations ,,,Tired and unmotivated ,,,Rarely,,,Never,,,Strongly disagree,,,Often,,,It somewhat boosts my mood,,,Sometimes,,,"No, it does not",,,Rarely,,,It has little to no effect on me,,,,,Neutral,,,I agree,,,Neutral,,,I disagree,,,I agree,,
